	logFC	logCPM	PValue	FDR
FGRRES_07939	0.3824409	7.745438	0.5086279	0.6167064
FGRRES_07940	0.8867799	5.921261	0.09586385	0.1678736
FGRRES_07941	-0.7166811	6.523233	0.2418004	0.3485738
FGRRES_07942	-0.7536891	6.458796	0.1744153	0.2702254
FGRRES_07944_M	-5.24283990766121	5.1073612679392	2.37916896473576e-16	6.97868129034518e-15
FGRRES_07945	-1.287648	6.662907	0.02108141	0.0485974
FGRRES_07946	-1.31022	8.753249	0.03475102	0.07377638
FGRRES_07947	-1.259532	3.357198	0.0474906	0.09535903
FGRRES_07948	0.4435314	6.297087	0.4301638	0.5454871
FGRRES_07949	1.078214	6.240936	0.04851167	0.09692511
FGRRES_07950	0.4683632	6.495257	0.3952407	0.5117571
FGRRES_07951	1.247333	4.631007	0.01930934	0.04507728
FGRRES_07952_M	1.369792	4.308538	0.01297898	0.03229272
FGRRES_07953	1.27955	8.853609	0.0539237	0.1056379
FGRRES_07954	-1.42736	5.920461	0.006792352	0.01870525
FGRRES_07955	-0.198043	4.743436	0.7021662	0.7819146
FGRRES_07956	1.428758	6.850551	0.01077445	0.02761812
FGRRES_07958	0.1062328	4.820661	0.8560096	0.8990006
FGRRES_07959	-0.1530027	3.913708	0.7767195	0.842384
FGRRES_07960	-3.4411742542091	4.56322456090061	9.99978409065519e-09	1.24458321944817e-07
FGRRES_07961	0.4566136	2.476055	0.4861258	0.5968239
FGRRES_07962	1.771557	3.846706	0.008368094	0.02227592
FGRRES_07963	1.414989	4.730643	0.009985478	0.02592223
FGRRES_07964	-0.6820026	5.931319	0.2107329	0.3141168
FGRRES_07966	-0.9017742	6.667514	0.140345	0.2276437
FGRRES_07967	-1.020246	5.810573	0.06007018	0.1152451
FGRRES_07969	-1.23147	6.442497	0.04373739	0.08920915
FGRRES_07970_M	0.2565416	7.610292	0.6562898	0.7440419
FGRRES_08061_M	-2.583672	11.48517	7.231714e-05	0.0003652201
FGRRES_08303	-0.3883722	4.173328	0.5138826	0.6217578
FGRRES_08306	-2.442392	6.851065	8.231932e-05	0.0004115208
FGRRES_08307	-1.745609	3.205899	0.008418893	0.02237821
FGRRES_08309	5.9536201697851	6.17684447924076	2.28278707374846e-20	8.63243488201815e-19
FGRRES_08310	0.03069207	6.946528	0.2176012	0.3216597
FGRRES_08311	-0.7142405	3.411308	0.3630594	0.478829
FGRRES_08312	-0.3839463	6.365683	0.5236297	0.6295506
FGRRES_08313	0.7728055	6.550189	0.1577928	0.2498213
FGRRES_08314	-2.145079	7.601267	0.0003717577	0.001544082
FGRRES_08315	1.222714	5.863206	0.02400816	0.05409187
FGRRES_08316	-1.446907	6.735174	0.01658661	0.03968574
FGRRES_08372	-0.8453714	4.490587	0.1223798	0.2046552
FGRRES_08375	-2.155364	7.16827	0.0004008062	0.001647708
FGRRES_08377	1.236703	3.475155	0.04808918	0.09622268
FGRRES_08378	2.332179	4.517548	8.658455e-05	0.0004306364
FGRRES_08380	0.9174375	4.243157	0.09423464	0.1655872
FGRRES_08381	1.895283	4.203874	0.003999528	0.01189229
FGRRES_08382	1.618711	2.797803	0.0117599	0.02979797
FGRRES_08383	-0.9492518	4.695886	0.07529772	0.1382558
FGRRES_08384	-0.404041	5.346401	0.4293217	0.5447076
FGRRES_08385	0.240319	6.123265	0.6477243	0.7371804
FGRRES_08386	0.791481	5.432884	0.1413531	0.2288689
FGRRES_08387	0.8333895	2.031976	0.2448042	0.3520885
FGRRES_08388_M	-0.4606546	4.82444	0.4363897	0.5512264
FGRRES_08389	0.1060679	1.18228	0.8364989	0.8855367
FGRRES_08390	0.7420856	6.03538	0.1814479	0.2791685
FGRRES_08391	-1.936691	4.513505	0.000825578	0.003077979
FGRRES_08392	-0.2717247	5.344295	0.595178	0.6925298
FGRRES_08393	-2.67133831976315	7.48341296891759	1.32143341661921e-05	8.06156091656454e-05
FGRRES_08394_M	-0.4230282	5.480702	0.4093799	0.5256122
FGRRES_08395_M	-2.047035	7.092417	0.0005200463	0.002059467
FGRRES_08397	-0.6271969	6.079483	0.2323815	0.339029
FGRRES_08398	0.713364	4.088022	0.2850474	0.3969741
FGRRES_08399_M	-3.68370074629154	5.85082293836597	2.07075423249791e-06	1.55852258566573e-05
FGRRES_08400	-0.9948844	4.846168	0.0584428	0.1126807
FGRRES_08402	-6.22746848311829	11.4319229936236	1.58520113465432e-08	1.90945481846874e-07
FGRRES_08404	-2.230419	8.201113	0.0002780193	0.001202129
FGRRES_08405	0.1342064	2.078412	0.8061807	0.8636594
FGRRES_08407	0.8484617	7.189224	0.1836089	0.2817742
FGRRES_08408_M	1.217818	0.4401418	0.1724748	0.2679074
FGRRES_08409	3.002784	0.06815328	0.01206336	0.03035559
FGRRES_08411	-3.92436989095023	3.30252300644215	4.42342744073338e-07	3.97596372338747e-06
FGRRES_08414	7.00489491875658	4.02395476599146	8.63398347043806e-19	2.9747499239576e-17
FGRRES_08415_M	1.913086	5.431357	0.0007219651	0.002737829
FGRRES_08416	-0.1809573	2.271007	0.7671719	0.8354522
FGRRES_08417	1.421832	5.574529	0.008164945	0.02188544
FGRRES_08418	-1.196737	6.543897	0.03637429	0.07651265
FGRRES_08419	1.128197	4.827889	0.03149027	0.06770282
FGRRES_08421_M	1.19784	8.014469	0.04946881	0.09838464
FGRRES_08423	0.1448108	4.133452	0.7912788	0.8538227
FGRRES_08425	-0.3408275	5.357878	0.5221749	0.6284977
FGRRES_08426	1.426216	6.423409	0.009289977	0.02434043
FGRRES_08427	-2.467073	8.647955	9.516165e-05	0.0004679608
FGRRES_08428	-0.3770164	5.54831	0.5247619	0.6304927
FGRRES_08429	1.398871	4.845399	0.01619007	0.03891712
FGRRES_08431	-2.372512	4.903383	0.0004908338	0.001969323
FGRRES_08432	-0.5860935	2.425881	0.407012	0.5236251
FGRRES_08435	1.744511	6.422786	0.002693278	0.008511982
FGRRES_08436	2.885105	2.988563	6.197269e-05	0.000318461
FGRRES_08439	1.454633	4.402437	0.02849244	0.06229728
FGRRES_08440	-0.7334807	4.989312	0.1849779	0.2835144
FGRRES_08443	-4.87384128787229	9.90828649171928	2.69263627638276e-14	6.62657177042679e-13
FGRRES_08444	-0.7503685	8.061241	0.2035515	0.305468
FGRRES_08445	0.0331404	4.739204	0.9459936	0.9613753
FGRRES_08446_M	-2.80161305655947	6.7612566107203	2.49779731550511e-06	1.83312016822607e-05
FGRRES_08448	-4.28778524009351	9.35898227882958	4.68298662114672e-08	5.14938741634299e-07
FGRRES_08449	-0.1206521	6.75292	0.8356018	0.884846
FGRRES_08451	0.04757334	3.08539	0.9784118	0.9813244
FGRRES_08452_M	0.02485325	5.281661	0.9539402	0.9675806
FGRRES_08453	1.059867	5.166927	0.04510184	0.09147641
FGRRES_08455	-2.001489	5.926982	0.0005408806	0.00213078
FGRRES_08456	-4.6453425082704	7.98838865141219	3.01800685611767e-12	6.03212309566207e-11
FGRRES_08457	-1.430482	6.426517	0.01473571	0.03594512
FGRRES_08458	0.1554181	6.536257	0.7752662	0.8413123
FGRRES_08459	-1.690961	9.103427	0.00552209	0.01558275
FGRRES_08460	-1.942974	8.152255	0.001296931	0.004527371
FGRRES_08462	-2.470706	7.658808	0.0002220911	0.0009886607
FGRRES_08463	0.8616864	6.480314	0.1234116	0.2057429
FGRRES_08464	-6.08194025225583	5.37388245158557	2.44727698207492e-09	3.44045299047397e-08
FGRRES_08466	-0.0891754	3.323351	0.8567592	0.8994321
FGRRES_08467	-3.174939	6.902485	0.0002474941	0.001088793
FGRRES_08468	-0.4506864	3.785564	0.4716783	0.5834853
FGRRES_08469	0.8610678	2.60559	0.1829325	0.2808951
FGRRES_08470	-0.3516486	3.983632	0.5622274	0.6636057
FGRRES_08471	-0.267289	3.951762	0.6343693	0.7247555
FGRRES_08473	0.6025148	4.339859	0.3023747	0.4149814
FGRRES_08476	0.7041966	5.972311	0.1871336	0.2862122
FGRRES_08477_M	0.5459686	8.352373	0.358737	0.474465
FGRRES_08478_M	3.30078776168026	9.39048451321239	4.10034987256452e-06	2.87103852689953e-05
FGRRES_08479	2.183485	4.64933	8.291873e-05	0.0004137549
FGRRES_08480_M	0.2934296	6.960778	0.6007198	0.6971356
FGRRES_08481	-0.8205604	4.933498	0.138862	0.2257106
FGRRES_08485	-1.560271	6.986886	0.006807167	0.01873647
FGRRES_08486	-0.05027648	2.981896	0.9538393	0.9675687
FGRRES_08487_M	-0.7120574	7.154498	0.2152711	0.3190846
FGRRES_08489	1.256126	6.167778	0.02014555	0.04674784
FGRRES_08490	0.2742537	5.463098	0.5910696	0.6894013
FGRRES_08491	-0.6809999	6.521353	0.2106547	0.3140434
FGRRES_08492	-0.5226818	6.814514	0.3425352	0.458163
FGRRES_08493	0.8458506	5.241844	0.1134616	0.1928278
FGRRES_08494	3.28794301965917	6.14284001458055	3.06375466112949e-08	3.48542236239396e-07
FGRRES_08495	0.1359261	6.412279	0.801228	0.8604523
FGRRES_08496	-0.3049818	5.733564	0.6050262	0.7005601
FGRRES_08498	2.69127306593733	5.93444805470673	8.22085055968169e-07	6.86314547109426e-06
FGRRES_08499	-3.33168907811371	7.8078294973484	1.3556373920887e-05	8.22859766014467e-05
FGRRES_08501	0.4340445	2.449726	0.501909	0.6106285
FGRRES_08503	-0.3999876	5.923213	0.1194278	0.2007357
FGRRES_08504	-1.291121	6.687487	0.06448565	0.1220507
FGRRES_08506	0.7137258	8.358392	0.2355467	0.3423122
FGRRES_08507	2.733798	2.813655	0.0008217486	0.003066863
FGRRES_08508	-1.02763	4.165659	0.07161559	0.1329304
FGRRES_08509	-0.6367173	5.954092	0.2306084	0.3369404
FGRRES_08510	-0.3551588	4.693569	0.5101854	0.6183128
FGRRES_08511	-1.377464	7.569497	0.01967305	0.04576885
FGRRES_08513	-2.111105	5.086884	0.001342444	0.00465035
FGRRES_08514	-2.68860735370154	7.53131951733187	2.72421096606106e-05	0.000152637385723596
FGRRES_08516	-1.179184	5.279179	0.02330305	0.05272212
FGRRES_08517	2.99524851300509	3.59562752715328	7.19171142646788e-06	4.7104190773359e-05
FGRRES_08518	-0.07904072	4.684759	0.8865042	0.9202468
FGRRES_08519	2.237002	2.856617	0.000965792	0.003518543
FGRRES_08520	-0.04359787	5.305937	0.9369946	0.955549
FGRRES_08521	1.490192	7.316782	0.03133782	0.06741513
FGRRES_08522	0.5474371	5.510948	0.3152671	0.4291476
FGRRES_08527	0.5407976	4.535626	0.3116445	0.4252298
FGRRES_08528	3.44199459858582	5.12480455760905	8.62829177598608e-09	1.09909449113588e-07
FGRRES_08529	0.6454476	6.218775	0.2423603	0.3493142
FGRRES_08530	-0.2414195	8.224877	0.6843283	0.7670159
FGRRES_08531	-2.262764	6.619298	9.653884e-05	0.0004732322
FGRRES_08532	0.7052853	7.234981	0.100403	0.1747672
FGRRES_08533	-7.19638863356285	4.99092558255653	2.37731667519444e-06	1.75517128407383e-05
FGRRES_08534	-7.66049042553512	3.61840794210595	9.35269041786672e-08	9.76946574640111e-07
FGRRES_08535_M	-5.7560977278849	4.96993778508635	3.20241890124826e-07	2.96551641085729e-06
FGRRES_08536	0.7861056	4.537701	0.1463728	0.2350876
FGRRES_08537	-1.010185	8.125682	0.0834343	0.1501181
FGRRES_08539	-0.890781	4.761465	0.1238763	0.2063312
FGRRES_08540	-0.390957	4.804798	0.5045945	0.613186
FGRRES_08541	0.8987404	4.676735	0.09482826	0.1664248
FGRRES_08543	-1.844965	8.960865	0.002808778	0.008833286
FGRRES_08544	0.1244647	5.152046	0.8105176	0.8669333
FGRRES_08545	0.1465818	5.670956	0.7795187	0.8441545
FGRRES_08546	1.274694	5.714898	0.03638457	0.07651265
FGRRES_08547_M	1.974094	3.705922	0.001164119	0.004131563
FGRRES_08548	-1.283354	8.381416	0.04095407	0.084533
FGRRES_08549	0.916644	5.146479	0.1197006	0.2010696
FGRRES_08550	0.9838806	5.723628	0.05833374	0.1124904
FGRRES_08551_M	0.6625196	3.446654	0.278896	0.3905953
FGRRES_08552	0.9341571	3.286185	0.1422114	0.2300523
FGRRES_08553	1.243375	2.027081	0.06156669	0.1177001
FGRRES_08554	-2.131095	8.33891	0.0004722251	0.001902398
FGRRES_08555_M	2.43220301291099	5.33700169269506	1.01629788874571e-05	6.37934122993476e-05
FGRRES_08557	-0.5009513	5.335435	0.3806385	0.4968812
FGRRES_08559	-0.865083	4.050456	0.1196143	0.2009855
FGRRES_08560	2.157586	8.793494	0.0004188692	0.001712881
FGRRES_08561	2.99726307185403	9.1324931437114	7.15340235573692e-06	4.69382562072629e-05
FGRRES_08562	6.52758481738644	8.37675573306493	4.17161193315769e-39	3.03855733627922e-37
FGRRES_08563	-0.4007116	2.428242	0.5742247	0.6748537
FGRRES_08564_M	1.313284	6.168376	0.01546162	0.03743139
FGRRES_08566	0.9252439	5.847771	0.0834793	0.1501493
FGRRES_08567_M	2.64150877915312	5.69424522604959	1.40718935425537e-06	1.10828926427674e-05
FGRRES_08568	-0.7135508	6.524847	0.1864132	0.2853917
FGRRES_08569	2.561052	1.541717	0.001124366	0.004006154
FGRRES_08570	2.595971	0.1610329	0.01032104	0.02663834
FGRRES_08572	-0.3642577	6.9243	0.5195377	0.6264582
FGRRES_08573	0.5375443	6.572606	0.3262935	0.44062
FGRRES_08574_M	-1.531551	5.762737	0.006564422	0.01813277
FGRRES_08577	1.113908	4.988358	0.05619276	0.109157
FGRRES_08578	2.014216	3.849898	0.001046633	0.003768248
FGRRES_08579	-2.159382	7.0322	0.0002504051	0.001100262
FGRRES_08580	-7.12023300795423	7.5413636760654	3.29306511225006e-55	3.10779440549999e-53
FGRRES_08581	-0.1916262	3.645386	0.7696388	0.8373824
FGRRES_08582	-0.9384829	5.27608	0.08818416	0.1569213
FGRRES_08585	0.02385301	3.890217	0.9771711	0.9813244
FGRRES_08586	-0.7259933	7.70752	0.2143024	0.3180397
FGRRES_08588	0.8644983	3.192878	0.1814104	0.2791503
FGRRES_08590	-5.91662758111144	4.3184969949545	7.59430908934256e-16	2.16328179912427e-14
FGRRES_08591_M	-1.441833	5.809133	0.006743599	0.01858986
FGRRES_08593	0.4097936	7.666631	0.4780273	0.5887461
FGRRES_08594	-0.4843089	2.819277	0.4609824	0.5731518
FGRRES_08595	-1.593655	6.592017	0.007249796	0.01974455
FGRRES_08596	0.933349	4.937627	0.07687952	0.1405853
FGRRES_08597	-1.42524	3.236542	0.0252733	0.05660156
FGRRES_08598	3.38203500235446	3.25242202431431	1.59788644157587e-06	1.24314419716293e-05
FGRRES_08599	0.7552226	4.295577	0.17534	0.2715419
FGRRES_08603	1.074879	7.493459	0.07155108	0.1328561
FGRRES_08604	0.7801848	4.617683	0.1446743	0.2329945
FGRRES_08605	0.5074005	3.135155	0.4490418	0.5624294
FGRRES_08606	0.8933726	2.047629	0.2211752	0.3258776
FGRRES_08607	-0.2870763	5.776206	0.5831536	0.6827711
FGRRES_08609	6.59993175829195	4.32070393951263	5.90510924214017e-26	2.82326654647345e-24
FGRRES_08610	0.470358	5.772097	0.5052592	0.6137189
FGRRES_08613_M	-3.23930905964895	7.33949221503671	1.50303454305213e-06	1.17440128839056e-05
FGRRES_08614	1.081973	6.50605	0.04907682	0.09776629
FGRRES_08615	0.8356081	5.779431	0.1227519	0.2050525
FGRRES_08617	-3.22471455644556	6.78416589118321	5.05227265794501e-08	5.52745112466504e-07
FGRRES_08618	-2.693722	0.8718116	0.002421883	0.007778838
FGRRES_08619	-1.404635	5.558191	0.01235662	0.03101027
FGRRES_08620	2.55099849989631	7.10055120486436	1.67327643175416e-05	9.92353503487861e-05
FGRRES_08621_M	0.4574797	6.294146	0.4118126	0.527743
FGRRES_08622	-0.6462492	5.175591	0.236863	0.3435812
FGRRES_08623_M	-0.6109186	2.787317	0.3314689	0.4460155
FGRRES_08624	-2.477066	10.06329	0.0007367682	0.002787084
FGRRES_08626	-0.8672564	5.045933	0.1075453	0.1846527
FGRRES_08627	0.887266	4.07483	0.10687	0.1836915
FGRRES_08628	-1.075324	5.212195	0.04035043	0.08352386
FGRRES_08630	0.3063304	6.565428	0.6052871	0.7007874
FGRRES_08632	-2.20094	0.5271864	0.01059145	0.0272172
FGRRES_08633_M	0.2322133	3.487934	0.7093003	0.7878452
FGRRES_08634	-0.739758	6.181468	0.2035148	0.3054551
FGRRES_08635	0.3444783	4.417015	0.519356	0.6263552
FGRRES_08636	-1.514792	6.604163	0.007159501	0.01955753
FGRRES_08637	-1.361867	6.622667	0.01764875	0.04177576
FGRRES_08640	-2.66197911403303	5.14583207243888	6.83471923150893e-06	4.50925275498884e-05
FGRRES_08641_M	-2.175944	2.454135	0.001831734	0.006111224
FGRRES_08644	2.59116645148202	6.99590478758682	2.8005578236241e-05	0.000156269686682737
FGRRES_08645	1.544875	4.503944	0.004416424	0.01297198
FGRRES_08646	-1.867067	6.108888	0.004746248	0.01378037
FGRRES_08647	-0.4764441	2.60356	0.5633654	0.6648043
FGRRES_08648	7.083317	0.5909962	4.660342e-05	0.0002460053
FGRRES_08649	1.495766	3.624607	0.01250685	0.03131921
FGRRES_08650	-0.1334176	5.523469	0.7926151	0.8550096
FGRRES_08651	-2.96303010992138	4.45573086269281	1.06974140108497e-06	8.67705786694708e-06
FGRRES_08652	0.2974904	0.8713258	0.8393182	0.8872971
FGRRES_08653	-0.2937599	5.317108	0.5737447	0.6745587
FGRRES_08655	2.210209	8.282393	0.0002732516	0.00118624
FGRRES_08656	-1.406423	7.00433	0.01832502	0.04313195
FGRRES_08657	1.150455	9.974278	0.06778911	0.1270885
FGRRES_08658	0.8502158	4.989438	0.1157102	0.1958519
FGRRES_08659	1.756668	9.434259	0.02717407	0.05993094
FGRRES_08661	0.6453573	3.164318	0.246352	0.3540331
FGRRES_08662	-2.356843	8.480567	0.0001403723	0.0006589362
FGRRES_08663_M	0.7886396	8.836326	0.1978831	0.2989503
FGRRES_08664	0.3944241	2.80534	0.5181509	0.6253733
FGRRES_08666	3.13695958908219	2.7758351166249	1.40744107041612e-05	8.51921803526279e-05
FGRRES_08667	-2.68154018492094	8.0173500465601	1.72331021954609e-05	0.00010181320529523
FGRRES_08668	-2.080717	5.182169	0.0002095797	0.000940293
FGRRES_08669	-3.07108373810827	7.978799056549	7.31707594196865e-07	6.21865506642018e-06
FGRRES_08670	2.91033496375848	9.20754528559858	6.0157208134973e-06	4.01282224885595e-05
FGRRES_08672	0.9386849	6.509875	0.08179868	0.1477632
FGRRES_08673	-0.1127243	5.047934	0.8511789	0.8958344
FGRRES_08674	0.5801542	5.161187	0.2555827	0.3652191
FGRRES_08676	2.76563629069731	9.3280746439074	1.41661076099557e-05	8.56516801620331e-05
FGRRES_08677	2.806595	8.371657	0.0001841478	0.0008362161
FGRRES_08678	2.36400390739548	6.5857893687001	3.2135103481422e-05	0.000176946868637175
FGRRES_08679_M	-4.64688492794006	3.21596454215969	1.03060876583775e-07	1.05920425526867e-06
FGRRES_08682	0.5236531	9.234546	0.3849079	0.5016096
FGRRES_08684	2.82656750446785	6.23712410643607	8.13517729968055e-07	6.80208622753721e-06
FGRRES_08687	7.08875684270473	6.64589641516271	8.24176159593585e-66	9.12733046945834e-64
FGRRES_08688_M	-2.11065	6.665108	0.0002388496	0.001053468
FGRRES_08689	-0.02291543	6.374261	0.9752595	0.9813244
FGRRES_08690	0.2347321	7.69699	0.6981424	0.778658
FGRRES_08691	-0.3901309	7.428299	0.4980645	0.6071453
FGRRES_08692_M	-3.25428898019499	9.05435108598836	2.11722119322614e-05	0.000122550408587111
FGRRES_08693	0.5193759	5.218089	0.3270886	0.4416387
FGRRES_08694	-2.01997	5.083871	0.003270714	0.01003592
FGRRES_08695	3.09103216858591	6.10671235381055	2.24140773691478e-07	2.14893976755619e-06
FGRRES_08696	-0.6967846	6.39373	0.1976879	0.2988267
FGRRES_08697_M	-8.71697980558001	8.74601836710143	5.9520518201245e-160	2.0186755751191e-157
FGRRES_08698	-4.791541	1.288167	0.001491489	0.005103131
FGRRES_08700	1.192794	9.330963	0.06343344	0.1204836
FGRRES_08702	-0.9969872	4.876984	0.05967643	0.1146316
FGRRES_08703	-0.6698651	5.864733	0.2073455	0.3100469
FGRRES_08705	-0.478367	1.479832	0.5518945	0.6544426
FGRRES_08706	-1.024047	6.972794	0.1241957	0.2067325
FGRRES_08708	-1.536196	5.053774	0.003890318	0.0116249
FGRRES_08709	0.7349689	4.985152	0.168097	0.2625278
FGRRES_08710	-1.264049	5.817483	0.02339852	0.05289789
FGRRES_08712	-0.9611047	8.368614	0.1013929	0.1761223
FGRRES_08713	-3.02328201026623	7.03121915388292	9.45050393166615e-07	7.74670084368374e-06
FGRRES_08714_M	2.71757420769977	9.99956758322521	1.7770782453353e-05	0.000104704832772117
FGRRES_08715	-2.284575	7.055438	0.0001136761	0.0005466223
FGRRES_08716	1.140861	0.9238901	0.1409419	0.228373
FGRRES_08717	0.6348782	3.46117	0.293596	0.4060656
FGRRES_08720_M	-1.593881	4.880027	0.00323905	0.009950165
FGRRES_08721_M	1.570002	10.60109	0.009927528	0.02581919
FGRRES_08722	1.600049	6.918908	0.005367504	0.01522172
FGRRES_08723_M	2.207316	9.663277	0.0004024848	0.001652731
FGRRES_08726	-0.3687492	6.532074	0.4936694	0.6032872
FGRRES_08727	-3.23818965921906	7.80997994611106	1.18643502403414e-06	9.54512921856379e-06
FGRRES_08728	0.02413588	6.108167	0.9752124	0.9813244
FGRRES_08729	-2.217313	6.182939	0.0001014383	0.000493903
FGRRES_08730_M	-1.800976	5.676791	0.0006931122	0.002643129
FGRRES_08732	-0.4984762	4.458605	0.391187	0.5078412
FGRRES_08734	-0.4396659	1.791499	0.5323988	0.6376622
FGRRES_08735	-0.3294606	7.057238	0.5990429	0.6956359
FGRRES_08736	-3.34117789814139	8.15428910512459	6.81863954164676e-07	5.83617468024387e-06
FGRRES_08737	-1.721491	11.85411	0.005122981	0.01463921
FGRRES_08738	1.135871	6.411362	0.04119461	0.08491645
FGRRES_08739_M	-4.69620323272536	9.23254066378291	1.97000444275101e-08	2.31640934097256e-07
FGRRES_08740	1.51717	3.666073	0.01831685	0.04312208
FGRRES_08741	-0.260113	4.535623	0.6971193	0.7779779
FGRRES_08742	-3.53525112517055	6.27106416647151	4.29780803677755e-09	5.77993935850641e-08
FGRRES_08743_M	-1.330488	11.25625	0.05219676	0.1027929
FGRRES_08744_M	0.1315196	6.278086	0.8073696	0.8643108
FGRRES_08746_M	-0.804024	6.770802	0.1729901	0.2684389
FGRRES_08747	0.6743458	5.138539	0.1910139	0.2913017
FGRRES_08748	-0.5165008	5.331846	0.3857754	0.5024385
FGRRES_08749_M	-6.18236391138465	6.10323691914596	1.30991470433422e-30	7.10825214306963e-29
FGRRES_08750	0.08118266	2.473029	0.9019524	0.9313882
FGRRES_08754	1.782566	3.575264	0.003119712	0.009648968
FGRRES_08755	0.07493133	4.053552	0.8790001	0.9143859
FGRRES_08756	-1.045113	1.515216	0.1175561	0.1982652
FGRRES_08757	-1.45744	5.401958	0.01122788	0.02859133
FGRRES_08758	-0.6584237	6.513793	0.3510452	0.4669559
FGRRES_08760	0.06628881	6.520735	0.9045789	0.9333011
FGRRES_08761_M	1.086361	7.638962	0.06115234	0.1170674
FGRRES_08762	0.0450363	7.884256	0.937852	0.955549
FGRRES_08763	-0.329515	4.72851	0.5350225	0.6399867
FGRRES_08765	7.56271158361992	7.02711665978418	1.85566259219628e-65	2.01395061131062e-63
FGRRES_08767	-0.4186107	4.952863	0.4714259	0.5832633
FGRRES_08768	-0.7105125	10.76693	0.250587	0.3589785
FGRRES_08769	-1.019142	9.354868	0.1019375	0.1769557
FGRRES_08771_M	-0.05711832	4.993489	0.9252687	0.9475318
FGRRES_08772_M	2.143588	3.136159	0.001999435	0.006587695
FGRRES_08773_M	-2.52402	8.10656	9.871331e-05	0.0004821015
FGRRES_08774_M	-3.2631247516411	8.75120724003333	1.72394880008352e-06	1.33167375995064e-05
FGRRES_08775	-0.5446281	3.718126	0.3568621	0.4726659
FGRRES_08776	-1.082614	5.195617	0.04484844	0.09104754
FGRRES_08777_M	0.7211597	3.810259	0.2126726	0.316313
FGRRES_08778_M	0.414378	3.424149	0.4883061	0.59835
FGRRES_08781	0.3580829	4.95945	0.5525946	0.6550857
FGRRES_08783	0.3997613	2.555709	0.5993967	0.6959722
FGRRES_08784	-0.5373681	5.630781	0.3281088	0.4426858
FGRRES_08788	-1.9922	7.239557	0.0009221273	0.003392491
FGRRES_08790	-2.55717860458508	7.42961904986114	2.99275059507268e-05	0.000165837131072643
FGRRES_08791	1.223989	4.644498	0.03927754	0.08166268
FGRRES_08792	-0.152831	5.010176	0.7881219	0.851178
FGRRES_08795	1.802646	1.820146	0.01476685	0.03600643
FGRRES_08797	1.64622	5.738782	0.004016023	0.01192827
FGRRES_08799	0.8099391	2.159244	0.2312403	0.3378182
FGRRES_08800	-0.9763923	7.064995	0.08712269	0.1553891
FGRRES_08801	0.6309556	4.152802	0.2700323	0.3809516
FGRRES_08802	-2.013417	4.851576	0.001263708	0.004424202
FGRRES_08803	2.050598	4.992076	0.0003911445	0.001612876
FGRRES_08804	-0.622299	0.241166	0.6644788	0.7512951
FGRRES_08805	0.4690825	5.683663	0.3613418	0.4770854
FGRRES_08806	1.74424	1.998957	0.01064065	0.02732031
FGRRES_08807	1.798321	3.668234	0.002635132	0.008362308
FGRRES_08808	-1.412342	4.4767	0.01092289	0.02792606
FGRRES_08809	1.801388	6.439672	0.001110192	0.003964763
FGRRES_08810	0.5372626	5.602504	0.3011908	0.4135658
FGRRES_08811	1.56474	13.01834	0.01135088	0.02886388
FGRRES_08812	1.177643	4.617269	0.0843823	0.1513912
FGRRES_08813	-0.04405059	3.438904	0.9387108	0.9563342
FGRRES_08814_M	1.049141	3.477405	0.08015781	0.145477
FGRRES_08816	-1.684705	2.084103	0.02340024	0.05289789
FGRRES_08817	-3.81203966590904	6.78609279752961	4.54297378234132e-06	3.14043913756372e-05
FGRRES_08872	-0.05054282	6.221741	0.9240691	0.9468466
FGRRES_08873_M	-1.379429	6.008706	0.01148092	0.02916483
FGRRES_08875	1.854821	5.479303	0.0007858535	0.002950144
FGRRES_08877	-3.78110413247759	3.69947520046265	1.19818298628001e-06	9.61634742262918e-06
FGRRES_08878	-1.750294	7.104058	0.004826707	0.01397286
FGRRES_08879	-0.6471703	4.443845	0.2466201	0.3542777
FGRRES_08880_M	0.2168937	9.084654	0.7156369	0.792855
FGRRES_08881_M	-0.1268046	5.051988	0.810698	0.8669333
FGRRES_08882	-0.3970908	4.761934	0.4526716	0.5658656
FGRRES_08884	-1.279123	5.995427	0.02155627	0.04950273
FGRRES_08885	0.2092033	5.617812	0.6821735	0.765787
FGRRES_08886_M	0.8939407	4.712663	0.09797976	0.170988
FGRRES_08887	1.10293	3.346491	0.0790557	0.1438376
FGRRES_08888_M	-0.4285736	8.429846	0.464497	0.5767948
FGRRES_08889_M	0.6356984	3.075683	0.3034503	0.4164049
FGRRES_08892	-0.1984472	2.063484	0.7951121	0.8566814
FGRRES_08893	0.312548	2.600364	0.6896659	0.7714051
FGRRES_08895	2.88903648660647	9.37966278258462	7.51272296084634e-06	4.89997489747989e-05
FGRRES_08896	2.93973164298177	9.84622388076918	3.35027494886335e-06	2.39687106262452e-05
FGRRES_08897	0.1008099	5.171279	0.8515895	0.8960059
FGRRES_08898	-0.1675254	2.238976	0.8594985	0.9012693
FGRRES_08900	0.3021958	6.178632	0.5665103	0.6679345
FGRRES_08901	0.6052967	3.781638	0.2923654	0.4050863
FGRRES_08902_M	-2.054472	4.358283	0.000292537	0.001255956
FGRRES_08903	-0.4155992	3.849792	0.4559242	0.5687523
FGRRES_08904	-1.115295	6.741403	0.04562827	0.09231983
FGRRES_08905	0.30826	5.793137	0.5612902	0.6629321
