FGRRES_00017	-7.06941020398618	3.0808113847884	6.45947564957972e-09	8.39577116465732e-08	22.9990714850894	7.5973234893462	0.114120216500902	0
FGRRES_00027	-8.57828630208918	2.23286928488896	3.98421293057506e-07	3.61544004477685e-06	11.4995357425447	4.59373048193026	0	0
FGRRES_00033	-2.623516	2.457108	0.003128412	0.009673121	2.9417417015812	14.1345553290162	1.14120216500902	1.79208681851495
FGRRES_00040	-3.314407	2.095119	0.0002922708	0.001255746	3.74403489292153	9.89418873031133	0.684721299005414	0.597362272838316
FGRRES_00069	-2.213309	5.027954	9.623722e-05	0.0004721802	40.3820906307965	64.8422725718617	11.2979014335893	11.349883183928
FGRRES_00070	-3.599244	4.812488	0.0002367706	0.001045857	6.41834553072262	94.7015207044084	2.73888519602166	5.97362272838316
FGRRES_00072	-5.18162420579535	2.91830161836993	1.5094776591105e-07	1.50434903896476e-06	6.28462999883256	20.8484691102989	0.456480866003609	0
FGRRES_00100	-1.643198	5.483994	0.002035083	0.006691998	61.375429137535	72.2629141195952	19.7427974546561	23.2971286406943
FGRRES_00102	-2.052894	1.829288	0.01569251	0.03788052	4.14518148859169	5.65382213160647	0.912961732007219	1.79208681851495
FGRRES_00116	-6.60578613329394	7.06320062216517	3.92256031139491e-37	2.64419546953845e-35	346.323227595241	179.332170736893	2.51064476301985	2.98681136419158
FGRRES_00117	-6.22118038347321	6.25289037883571	1.34797601298436e-37	9.3508793992482e-36	138.128144442426	159.54379327627	2.05416389701624	1.79208681851495
FGRRES_00140	-4.11782504080777	6.21088224174224	1.63183251519906e-07	1.61149029003234e-06	227.450119744983	49.2942617099439	8.10253537156407	7.76570954689811
FGRRES_00147	-1.897629	2.285504	0.01011579	0.02623337	4.4126125523718	9.54082484708592	2.16828411351715	1.19472454567663
FGRRES_00148	-2.570671	0.4918081	0.005771365	0.0162145	1.20343978701049	2.29686524096513	0.342360649502707	0
FGRRES_00194	-1.396054	5.556602	0.0149245	0.03631741	44.259841055608	90.814517988929	30.35597758924	20.3103172765027
FGRRES_00196_M	-3.83022748329636	6.31399739958509	6.13088612893474e-07	5.30610104922876e-06	240.019379742648	54.0646741334869	10.9555407840866	9.55779636541306
FGRRES_00203	-2.141501	3.014824	0.003003589	0.009356472	16.9818725500369	7.4206415477335	2.96712562902346	2.38944909135326
FGRRES_00207	-1.230411	4.945715	0.02103229	0.04851508	39.7135129713462	45.4072589944645	20.7698794031642	14.9340568209579
FGRRES_00220	-4.94106230284157	7.79912752699696	2.05141130334717e-09	2.91413178995116e-08	530.984377135406	329.335139166077	22.0252017846742	4.77889818270653
FGRRES_00224	-7.2785704747793	6.65083341791204	6.36501178334264e-11	1.09999160644296e-09	360.363358443697	35.3363883225405	1.59768303101263	0.597362272838316
FGRRES_00229	-3.488776716906	4.07222049731299	1.316788261995e-05	8.04226393215064e-05	47.6027293528594	11.3076442632129	2.73888519602166	2.38944909135326
FGRRES_00243	-1.616211	6.910004	0.004677612	0.01361022	183.323994221265	177.565351320766	61.3966764774855	56.1520536468017
FGRRES_00256	-3.008084	0.8084905	0.0009533654	0.003490848	2.40687957402098	2.29686524096513	0.342360649502707	0
FGRRES_00257	-1.941416	5.33862	0.003391377	0.01034475	98.5483470029702	27.5623828915816	15.6344696606236	17.3235059123112
FGRRES_00259	-3.18302193287786	7.23576378805421	1.35530851931926e-06	1.07131561253984e-05	169.952441032259	370.502031561837	30.6983382387427	28.6733890962392
