FGRRES_00292	2.01917	5.030151	0.0006666284	0.002551999	18.3190278689375	7.4206415477335	50.6693761264007	54.3599668282868
FGRRES_00294	1.473583	4.413732	0.01180881	0.02988829	9.36008723230382	13.07446367934	39.8279555588149	21.5050418221794
FGRRES_00296	1.763479	5.691849	0.0009933062	0.003604263	24.8710889315501	22.0852427015878	91.5244136337237	67.5019368307297
FGRRES_00305	1.924173	5.870634	0.002775994	0.008735246	37.5740644611053	11.1309623216002	82.3947963136515	103.343673201029
FGRRES_00306	1.293317	6.827081	0.02077894	0.04801232	58.7011184997339	72.7929599444333	172.093286483361	149.937930482417
FGRRES_00320	2.143769	6.345988	9.874797e-05	0.0004821015	28.0802616969114	31.9794314318991	125.874598800495	139.782771844166
FGRRES_00323	2.51363135829158	4.54210580137115	1.83571277835772e-05	0.000107808391685694	6.68577659450272	7.24395960612079	29.7853765067355	50.7757931912569
FGRRES_00330	4.32810870085491	8.57880971154373	7.8307909699516e-09	1.0093536151649e-07	53.3524972241317	19.0816496941718	752.736948039952	704.887481949213
FGRRES_00336	1.899465	3.183388	0.004309381	0.01270916	2.80802616969114	4.77041242354296	16.8897920421336	10.7525209110897
FGRRES_00340	2.472454	2.24664	0.0005389091	0.002125283	1.87201744646076	0.883409708063511	7.98841515506317	7.76570954689811
FGRRES_00342	1.967726	4.724577	0.000850226	0.003165524	7.88921638151322	13.6045095041781	52.609419806916	30.4654759147541
FGRRES_00346_M	2.82275800293898	7.4306092444434	5.55200011267744e-06	3.74259982750859e-05	34.0974606319639	51.4144450092964	316.227119924	288.525977780907
FGRRES_00353	1.73146	7.183035	0.004412616	0.01296781	49.3410312674301	85.1606958573225	251.977438033992	194.142738672453
FGRRES_00361	1.563811	4.084398	0.005169763	0.01475347	8.55779404096349	8.48073319740971	24.3076061146922	26.2839400048859
FGRRES_00367	1.409279	6.902681	0.0134286	0.0332817	60.3057048824146	70.4960947034682	190.010160474002	157.106277756477
FGRRES_00388	2.60450787058779	4.77482565130031	2.32931223950445e-06	1.72442194647625e-05	7.354354253953	8.12736931418431	42.6809609713375	51.9705177369335
FGRRES_00389	2.640863	3.284596	6.402915e-05	0.000327787	3.34288829725136	1.94350135773973	17.8027537741408	15.5314190937962
